user_id,timestamp,file_accessed,access_type,location,role,failed_logins,hour,day_of_week
1115,2024-01-20 07:59:00,Client_Data,read,Remote,Employee,1,7,Saturday
1104,2024-01-19 08:00:00,Engineering_Design,write,Office,Employee,0,8,Friday
1073,2024-01-02 07:35:00,Client_Data,read,Office,Admin,0,7,Tuesday
1027,2024-01-03 08:06:00,Finance_Report,write,Office,Employee,0,8,Wednesday
1007,2024-01-14 09:24:00,Engineering_Design,read,Office,Employee,0,9,Sunday
1002,2024-01-22 10:28:00,Engineering_Design,read,Office,Employee,0,10,Monday
1069,2024-01-25 13:00:00,HR_Records,read,Office,Employee,0,13,Thursday
1001,2024-01-04 08:55:00,Client_Data,read,Remote,Employee,1,8,Thursday
1084,2024-01-22 11:17:00,Client_Data,read,Office,Manager,0,11,Monday
1080,2024-01-17 09:03:00,Client_Data,read,Office,Employee,1,9,Wednesday
1008,2024-01-28 09:19:00,Engineering_Design,read,Office,Manager,0,9,Sunday
1112,2024-01-06 11:45:00,Client_Data,read,Office,Employee,0,11,Saturday
1055,2024-01-28 07:07:00,Engineering_Design,read,Office,Employee,0,7,Sunday
1112,2024-01-19 10:26:00,Engineering_Design,write,Office,Employee,0,10,Friday
1112,2024-01-09 10:49:00,Client_Data,read,Office,Employee,0,10,Tuesday
1025,2024-01-04 10:38:00,Finance_Report,read,Office,Manager,0,10,Thursday
1050,2024-01-07 10:34:00,Engineering_Design,read,Office,Employee,0,10,Sunday
1011,2024-01-04 14:24:00,HR_Records,read,Office,Employee,0,14,Thursday
1088,2024-01-11 08:52:00,Client_Data,read,Remote,Employee,0,8,Thursday
1055,2024-01-22 08:13:00,Finance_Report,write,Office,Employee,12,8,Monday
1113,2024-01-30 08:43:00,Finance_Report,write,Office,Employee,0,8,Tuesday
1028,2024-01-23 08:46:00,HR_Records,write,Office,Employee,0,8,Tuesday
1075,2024-01-02 08:39:00,Engineering_Design,read,Unknown,Employee,0,8,Tuesday
1118,2024-01-10 12:30:00,Finance_Report,delete,Unknown,Admin,0,12,Wednesday
1073,2024-01-06 12:04:00,Engineering_Design,read,Office,Employee,0,12,Saturday
1007,2024-01-08 08:16:00,Finance_Report,write,Remote,Employee,0,8,Monday
1069,2024-01-15 08:56:00,Engineering_Design,read,Office,Manager,0,8,Monday
1023,2024-01-13 10:09:00,HR_Records,read,Remote,Employee,0,10,Saturday
1001,2024-01-29 08:42:00,Finance_Report,read,Office,Employee,0,8,Monday
1043,2024-01-28 11:59:00,Client_Data,read,Office,Employee,0,11,Sunday
1034,2024-01-22 10:54:00,Finance_Report,read,Office,Employee,0,10,Monday
1091,2024-01-02 06:15:00,HR_Records,read,Office,Employee,1,6,Tuesday
1048,2024-01-20 13:47:00,Client_Data,read,Remote,Employee,0,13,Saturday
1081,2024-01-01 13:03:00,HR_Records,read,Remote,Manager,0,13,Monday
1001,2024-01-15 08:54:00,HR_Records,read,Remote,Employee,1,8,Monday
1001,2024-01-07 09:04:00,Finance_Report,read,Office,Employee,1,9,Sunday
1001,2024-01-24 10:41:00,HR_Records,write,Office,Manager,0,10,Wednesday
1033,2024-01-26 10:45:00,HR_Records,read,Office,Employee,1,10,Friday
1048,2024-01-18 11:40:00,Client_Data,read,Remote,Employee,0,11,Thursday
1069,2024-01-10 14:49:00,HR_Records,delete,Office,Employee,0,14,Wednesday
1118,2024-01-15 09:19:00,HR_Records,read,Office,Employee,1,9,Monday
1043,2024-01-05 08:05:00,Client_Data,read,Office,Employee,0,8,Friday
1004,2024-01-27 07:10:00,Finance_Report,read,Office,Employee,0,7,Saturday
1025,2024-01-24 08:52:00,HR_Records,write,Office,Employee,0,8,Wednesday
1112,2024-01-11 09:16:00,Engineering_Design,read,Office,Employee,0,9,Thursday
1076,2024-01-08 13:40:00,HR_Records,read,Remote,Employee,0,13,Monday
1091,2024-01-21 08:56:00,Finance_Report,read,Office,Employee,0,8,Sunday
1011,2024-01-08 10:02:00,Engineering_Design,read,Office,Employee,0,10,Monday
1011,2024-01-30 09:15:00,Client_Data,read,Office,Employee,0,9,Tuesday
1011,2024-01-06 12:51:00,Finance_Report,read,Office,Employee,0,12,Saturday
1104,2024-01-15 15:35:00,Engineering_Design,read,Office,Employee,0,15,Monday
1030,2024-01-15 08:25:00,HR_Records,read,Office,Employee,0,8,Monday
1069,2024-01-05 09:23:00,Finance_Report,write,Office,Admin,0,9,Friday
1055,2024-01-13 12:53:00,Finance_Report,read,Office,Employee,1,12,Saturday
1062,2024-01-14 11:46:00,Engineering_Design,read,Remote,Manager,0,11,Sunday
1025,2024-01-11 13:33:00,Finance_Report,read,Office,Employee,1,13,Thursday
1069,2024-01-20 11:19:00,Client_Data,read,Remote,Employee,0,11,Saturday
1002,2024-01-21 09:16:00,Client_Data,read,Office,Employee,0,9,Sunday
1118,2024-01-12 11:50:00,Engineering_Design,read,Remote,Employee,0,11,Friday
1001,2024-01-20 12:19:00,HR_Records,read,Office,Manager,0,12,Saturday
1003,2024-01-01 11:15:00,Engineering_Design,read,Remote,Employee,0,11,Monday
1039,2024-01-03 11:55:00,Engineering_Design,write,Office,Employee,1,11,Wednesday
1097,2024-01-08 12:50:00,HR_Records,read,Office,Employee,0,12,Monday
1034,2024-01-23 12:52:00,Finance_Report,read,Office,Admin,0,12,Tuesday
1053,2024-01-12 12:48:00,HR_Records,read,Office,Employee,0,12,Friday
1001,2024-01-15 11:03:00,Finance_Report,write,Remote,Employee,0,11,Monday
1008,2024-01-23 09:17:00,HR_Records,read,Office,Employee,0,9,Tuesday
1069,2024-01-27 10:35:00,Client_Data,write,Unknown,Employee,1,10,Saturday
1025,2024-01-03 12:52:00,HR_Records,read,Remote,Employee,0,12,Wednesday
1075,2024-01-25 08:34:00,HR_Records,read,Remote,Admin,0,8,Thursday
1091,2024-01-22 10:29:00,Client_Data,read,Office,Admin,0,10,Monday
1104,2024-01-08 09:53:00,Engineering_Design,read,Office,Employee,0,9,Monday
1011,2024-01-24 10:59:00,Engineering_Design,read,Office,Employee,0,10,Wednesday
1052,2024-01-19 12:17:00,Finance_Report,write,Remote,Employee,0,12,Friday
1115,2024-01-20 10:20:00,Engineering_Design,read,Unknown,Employee,0,10,Saturday
1088,2024-01-30 10:51:00,HR_Records,read,Office,Admin,0,10,Tuesday
1011,2024-01-06 07:31:00,Finance_Report,read,Remote,Manager,0,7,Saturday
1055,2024-01-18 11:04:00,Engineering_Design,write,Office,Employee,0,11,Thursday
1113,2024-01-28 11:40:00,Engineering_Design,read,Unknown,Admin,0,11,Sunday
1052,2024-01-28 14:53:00,Finance_Report,read,Remote,Employee,0,14,Sunday
1101,2024-01-11 09:22:00,Engineering_Design,read,Office,Employee,0,9,Thursday
1054,2024-01-12 10:29:00,Engineering_Design,read,Remote,Manager,0,10,Friday
1011,2024-01-23 10:26:00,Engineering_Design,write,Remote,Employee,0,10,Tuesday
1012,2024-01-02 13:55:00,HR_Records,read,Remote,Employee,0,13,Tuesday
1002,2024-01-27 09:14:00,Client_Data,read,Office,Manager,0,9,Saturday
1025,2024-01-05 10:40:00,Finance_Report,read,Remote,Employee,0,10,Friday
1112,2024-01-28 11:13:00,Engineering_Design,read,Office,Employee,0,11,Sunday
1069,2024-01-04 10:20:00,Finance_Report,read,Office,Admin,0,10,Thursday
1083,2024-01-09 09:55:00,Client_Data,read,Office,Employee,0,9,Tuesday
1069,2024-01-13 10:33:00,Client_Data,write,Office,Employee,0,10,Saturday
1050,2024-01-13 12:25:00,Finance_Report,write,Remote,Manager,0,12,Saturday
1031,2024-01-15 07:24:00,Engineering_Design,write,Office,Employee,1,7,Monday
1113,2024-01-02 10:49:00,HR_Records,write,Remote,Employee,1,10,Tuesday
1055,2024-01-23 08:44:00,HR_Records,read,Office,Employee,2,8,Tuesday
1053,2024-01-13 12:30:00,Client_Data,read,Office,Manager,0,12,Saturday
1119,2024-01-07 06:59:00,HR_Records,read,Office,Employee,1,6,Sunday
1050,2024-01-23 08:52:00,HR_Records,read,Office,Employee,0,8,Tuesday
1104,2024-01-17 10:47:00,Engineering_Design,read,Office,Admin,0,10,Wednesday
1104,2024-01-08 13:05:00,Client_Data,read,Remote,Employee,0,13,Monday
1033,2024-01-18 09:47:00,HR_Records,write,Office,Employee,2,9,Thursday
1011,2024-01-15 08:03:00,HR_Records,read,Office,Employee,0,8,Monday
1118,2024-01-15 13:23:00,HR_Records,read,Office,Employee,0,13,Monday
1050,2024-01-05 07:41:00,HR_Records,read,Office,Manager,0,7,Friday
1000,2024-01-02 05:30:00,HR_Records,read,Remote,Employee,1,5,Tuesday
1055,2024-01-16 10:18:00,Client_Data,read,Office,Employee,2,10,Tuesday
1069,2024-01-29 08:10:00,HR_Records,read,Remote,Employee,0,8,Monday
1088,2024-01-05 07:28:00,Engineering_Design,read,Office,Manager,0,7,Friday
1115,2024-01-23 11:04:00,Client_Data,delete,Office,Employee,0,11,Tuesday
1112,2024-01-06 10:17:00,Engineering_Design,read,Remote,Employee,0,10,Saturday
1114,2024-01-29 08:02:00,HR_Records,read,Office,Employee,0,8,Monday
1001,2024-01-12 07:39:00,Engineering_Design,read,Office,Employee,0,7,Friday
1079,2024-01-05 11:10:00,Client_Data,write,Office,Employee,1,11,Friday
1033,2024-01-20 11:20:00,Finance_Report,write,Office,Employee,0,11,Saturday
1025,2024-01-08 09:29:00,Finance_Report,read,Remote,Admin,0,9,Monday
1092,2024-01-11 13:18:00,Finance_Report,read,Office,Manager,1,13,Thursday
1050,2024-01-14 07:52:00,Engineering_Design,delete,Office,Employee,0,7,Sunday
1112,2024-01-24 06:24:00,Finance_Report,read,Office,Employee,0,6,Wednesday
1002,2024-01-17 08:34:00,Engineering_Design,read,Remote,Manager,1,8,Wednesday
1092,2024-01-10 09:11:00,Engineering_Design,read,Remote,Employee,0,9,Wednesday
1011,2024-01-02 10:46:00,Finance_Report,read,Office,Employee,0,10,Tuesday
1020,2024-01-03 09:25:00,Engineering_Design,read,Remote,Manager,0,9,Wednesday
1053,2024-01-13 10:54:00,HR_Records,write,Office,Employee,1,10,Saturday
1050,2024-01-17 07:55:00,Engineering_Design,read,Remote,Employee,0,7,Wednesday
1053,2024-01-27 12:47:00,Engineering_Design,write,Office,Employee,0,12,Saturday
1114,2024-01-03 09:04:00,Engineering_Design,write,Remote,Employee,0,9,Wednesday
1070,2024-01-10 12:18:00,HR_Records,read,Office,Employee,0,12,Wednesday
1034,2024-01-28 10:26:00,Engineering_Design,delete,Office,Employee,0,10,Sunday
1020,2024-01-08 10:37:00,Engineering_Design,read,Office,Employee,0,10,Monday
1050,2024-01-04 11:28:00,Engineering_Design,read,Office,Manager,0,11,Thursday
1052,2024-01-13 10:11:00,Finance_Report,read,Office,Employee,2,10,Saturday
1069,2024-01-29 11:18:00,HR_Records,read,Office,Employee,1,11,Monday
1034,2024-01-07 12:08:00,Finance_Report,read,Unknown,Admin,1,12,Sunday
1088,2024-01-07 10:17:00,Finance_Report,read,Remote,Employee,0,10,Sunday
1011,2024-01-16 11:28:00,Finance_Report,read,Remote,Admin,0,11,Tuesday
1067,2024-01-27 09:02:00,Engineering_Design,read,Remote,Employee,1,9,Saturday
1069,2024-01-05 12:22:00,Finance_Report,write,Office,Employee,0,12,Friday
1028,2024-01-28 08:29:00,Finance_Report,read,Office,Employee,0,8,Sunday
1096,2024-01-17 13:45:00,Engineering_Design,read,Remote,Employee,0,13,Wednesday
1069,2024-01-10 09:57:00,Engineering_Design,write,Office,Employee,0,9,Wednesday
1069,2024-01-04 07:23:00,Engineering_Design,read,Unknown,Employee,0,7,Thursday
1054,2024-01-23 10:52:00,Client_Data,read,Office,Employee,0,10,Tuesday
1112,2024-01-14 08:36:00,Engineering_Design,read,Office,Employee,0,8,Sunday
1075,2024-01-05 11:36:00,HR_Records,write,Office,Employee,1,11,Friday
1050,2024-01-02 08:03:00,Engineering_Design,read,Office,Employee,0,8,Tuesday
1033,2024-01-14 09:56:00,Finance_Report,read,Remote,Employee,1,9,Sunday
1007,2024-01-24 06:53:00,Finance_Report,read,Office,Employee,0,6,Wednesday
1018,2024-01-18 09:27:00,Client_Data,read,Office,Employee,0,9,Thursday
1118,2024-01-27 05:15:00,Engineering_Design,write,Office,Employee,0,5,Saturday
1050,2024-01-24 06:12:00,Engineering_Design,write,Office,Employee,1,6,Wednesday
1112,2024-01-29 11:07:00,Client_Data,read,Office,Employee,11,11,Monday
1020,2024-01-11 11:55:00,HR_Records,read,Office,Employee,0,11,Thursday
1050,2024-01-16 10:52:00,HR_Records,read,Office,Employee,2,10,Tuesday
1116,2024-01-18 08:47:00,Finance_Report,delete,Office,Manager,0,8,Thursday
1011,2024-01-27 09:59:00,HR_Records,write,Office,Admin,0,9,Saturday
1069,2024-01-16 09:24:00,HR_Records,delete,Office,Employee,0,9,Tuesday
1112,2024-01-21 07:01:00,Client_Data,read,Office,Manager,0,7,Sunday
1115,2024-01-04 13:29:00,Client_Data,read,Remote,Employee,0,13,Thursday
1103,2024-01-01 11:39:00,Engineering_Design,write,Office,Employee,0,11,Monday
1104,2024-01-14 09:02:00,Engineering_Design,write,Office,Employee,0,9,Sunday
1069,2024-01-12 10:22:00,HR_Records,read,Office,Admin,0,10,Friday
1033,2024-01-24 10:28:00,Engineering_Design,write,Office,Employee,0,10,Wednesday
1081,2024-01-10 05:40:00,HR_Records,write,Office,Employee,0,5,Wednesday
1118,2024-01-28 09:29:00,Finance_Report,write,Office,Employee,0,9,Sunday
1057,2024-01-19 08:10:00,Finance_Report,read,Unknown,Employee,0,8,Friday
1034,2024-01-29 07:20:00,Engineering_Design,read,Office,Employee,1,7,Monday
1069,2024-01-04 09:26:00,HR_Records,write,Remote,Employee,0,9,Thursday
1075,2024-01-20 13:23:00,HR_Records,read,Remote,Employee,0,13,Saturday
1028,2024-01-21 11:51:00,Engineering_Design,read,Remote,Admin,1,11,Sunday
1080,2024-01-03 08:30:00,Engineering_Design,read,Office,Employee,0,8,Wednesday
1069,2024-01-25 11:29:00,Finance_Report,read,Office,Manager,0,11,Thursday
1069,2024-01-04 12:00:00,HR_Records,read,Office,Admin,2,12,Thursday
1035,2024-01-30 11:00:00,Client_Data,read,Office,Manager,0,11,Tuesday
1013,2024-01-26 10:53:00,HR_Records,read,Office,Employee,12,10,Friday
1069,2024-01-15 08:07:00,Engineering_Design,read,Remote,Employee,1,8,Monday
1069,2024-01-11 11:47:00,HR_Records,read,Office,Employee,1,11,Thursday
1043,2024-01-16 10:41:00,Engineering_Design,write,Remote,Employee,0,10,Tuesday
1034,2024-01-27 11:33:00,Engineering_Design,read,Remote,Employee,0,11,Saturday
1043,2024-01-04 11:15:00,Client_Data,write,Office,Employee,0,11,Thursday
1053,2024-01-06 12:26:00,Finance_Report,read,Office,Employee,1,12,Saturday
1118,2024-01-08 08:03:00,HR_Records,read,Remote,Employee,1,8,Monday
1088,2024-01-13 12:18:00,Client_Data,read,Office,Employee,0,12,Saturday
1104,2024-01-23 10:28:00,Finance_Report,write,Office,Employee,0,10,Tuesday
1055,2024-01-20 14:40:00,Client_Data,read,Office,Employee,0,14,Saturday
1057,2024-01-04 08:02:00,Engineering_Design,read,Office,Employee,0,8,Thursday
1028,2024-01-05 13:10:00,Engineering_Design,write,Remote,Admin,0,13,Friday
1080,2024-01-10 10:07:00,Client_Data,read,Office,Manager,0,10,Wednesday
1050,2024-01-05 08:38:00,Engineering_Design,read,Office,Employee,0,8,Friday
1085,2024-01-12 09:32:00,Engineering_Design,read,Office,Employee,2,9,Friday
1050,2024-01-01 09:07:00,Engineering_Design,read,Remote,Manager,0,9,Monday
1011,2024-01-29 10:24:00,Engineering_Design,read,Remote,Employee,0,10,Monday
1020,2024-01-24 11:23:00,Engineering_Design,delete,Office,Employee,0,11,Wednesday
1094,2024-01-10 08:25:00,Engineering_Design,read,Office,Employee,0,8,Wednesday
1034,2024-01-29 09:25:00,Engineering_Design,read,Office,Employee,0,9,Monday
1034,2024-01-05 14:16:00,Engineering_Design,read,Office,Employee,0,14,Friday
1113,2024-01-19 13:26:00,Engineering_Design,read,Remote,Employee,1,13,Friday
1070,2024-01-19 10:28:00,HR_Records,delete,Office,Employee,0,10,Friday
1011,2024-01-20 10:42:00,HR_Records,delete,Office,Admin,1,10,Saturday
1012,2024-01-12 10:38:00,HR_Records,write,Office,Employee,1,10,Friday
1034,2024-01-23 11:08:00,Finance_Report,read,Office,Admin,0,11,Tuesday
1069,2024-01-16 07:13:00,Client_Data,write,Office,Employee,0,7,Tuesday
1086,2024-01-05 09:04:00,Engineering_Design,read,Office,Employee,0,9,Friday
1034,2024-01-17 06:49:00,Client_Data,read,Remote,Employee,0,6,Wednesday
1104,2024-01-14 10:29:00,HR_Records,read,Office,Employee,0,10,Sunday
1011,2024-01-12 11:55:00,Engineering_Design,read,Office,Employee,0,11,Friday
1028,2024-01-13 09:56:00,Finance_Report,write,Remote,Manager,0,9,Saturday
1116,2024-01-21 13:54:00,HR_Records,delete,Office,Manager,0,13,Sunday
1011,2024-01-14 07:27:00,Client_Data,write,Unknown,Employee,0,7,Sunday
1108,2024-01-05 07:44:00,HR_Records,read,Remote,Employee,0,7,Friday
1076,2024-01-22 10:36:00,Finance_Report,read,Office,Manager,0,10,Monday
1007,2024-01-30 12:07:00,Finance_Report,delete,Office,Manager,2,12,Tuesday
1053,2024-01-23 13:14:00,Engineering_Design,read,Office,Manager,0,13,Tuesday
1055,2024-01-05 09:53:00,Engineering_Design,read,Office,Employee,0,9,Friday
1113,2024-01-29 12:27:00,Finance_Report,read,Office,Manager,0,12,Monday
1050,2024-01-27 09:35:00,HR_Records,read,Office,Employee,0,9,Saturday
1052,2024-01-30 09:32:00,HR_Records,write,Unknown,Employee,1,9,Tuesday
1011,2024-01-18 11:05:00,HR_Records,read,Office,Admin,0,11,Thursday
1069,2024-01-14 11:55:00,Client_Data,read,Remote,Employee,0,11,Sunday
1030,2024-01-18 06:50:00,Client_Data,read,Office,Manager,1,6,Thursday
1008,2024-01-29 12:11:00,Client_Data,read,Remote,Manager,0,12,Monday
1119,2024-01-20 12:06:00,Client_Data,read,Office,Employee,0,12,Saturday
1034,2024-01-01 08:44:00,Client_Data,read,Office,Employee,6,8,Monday
1012,2024-01-07 10:27:00,Client_Data,delete,Remote,Employee,0,10,Sunday
1076,2024-01-29 10:06:00,Client_Data,write,Office,Employee,0,10,Monday
1095,2024-01-17 10:40:00,Client_Data,read,Office,Admin,0,10,Wednesday
1007,2024-01-03 08:00:00,Engineering_Design,write,Office,Employee,0,8,Wednesday
1011,2024-01-10 08:52:00,Finance_Report,write,Remote,Admin,0,8,Wednesday
1011,2024-01-07 09:23:00,Engineering_Design,read,Remote,Employee,0,9,Sunday
1002,2024-01-27 12:44:00,Engineering_Design,read,Office,Manager,8,12,Saturday
1070,2024-01-28 11:18:00,Engineering_Design,write,Remote,Employee,0,11,Sunday
1069,2024-01-12 09:52:00,Engineering_Design,read,Remote,Employee,0,9,Friday
1070,2024-01-22 11:31:00,Engineering_Design,read,Office,Employee,0,11,Monday
1055,2024-01-15 04:29:00,HR_Records,write,Remote,Admin,0,4,Monday
1094,2024-01-23 12:00:00,Finance_Report,read,Remote,Admin,0,12,Tuesday
1062,2024-01-21 06:31:00,Client_Data,write,Office,Employee,0,6,Sunday
1112,2024-01-16 09:56:00,Engineering_Design,write,Office,Employee,2,9,Tuesday
1053,2024-01-08 07:19:00,Finance_Report,write,Remote,Manager,0,7,Monday
1091,2024-01-06 07:20:00,Client_Data,read,Remote,Employee,0,7,Saturday
1050,2024-01-28 12:18:00,Finance_Report,delete,Unknown,Admin,0,12,Sunday
1051,2024-01-04 09:29:00,Finance_Report,read,Office,Employee,0,9,Thursday
1104,2024-01-30 10:49:00,Finance_Report,write,Office,Employee,0,10,Tuesday
1011,2024-01-11 09:27:00,Client_Data,read,Office,Employee,1,9,Thursday
1067,2024-01-17 10:31:00,Engineering_Design,read,Remote,Manager,1,10,Wednesday
1080,2024-01-02 10:29:00,Engineering_Design,read,Office,Admin,0,10,Tuesday
1086,2024-01-28 07:22:00,Client_Data,read,Office,Employee,0,7,Sunday
1069,2024-01-06 11:26:00,Client_Data,read,Office,Employee,0,11,Saturday
1052,2024-01-04 09:36:00,Engineering_Design,read,Office,Admin,0,9,Thursday
1034,2024-01-03 06:58:00,Client_Data,read,Office,Manager,0,6,Wednesday
1112,2024-01-07 09:25:00,Engineering_Design,read,Remote,Employee,0,9,Sunday
1047,2024-01-07 13:02:00,Engineering_Design,read,Remote,Manager,0,13,Sunday
1092,2024-01-16 11:30:00,Finance_Report,read,Remote,Employee,0,11,Tuesday
1001,2024-01-02 09:01:00,Finance_Report,read,Office,Employee,7,9,Tuesday
1033,2024-01-08 09:57:00,HR_Records,write,Office,Employee,0,9,Monday
1043,2024-01-15 09:53:00,Client_Data,read,Office,Manager,0,9,Monday
1073,2024-01-27 14:09:00,HR_Records,read,Office,Employee,0,14,Saturday
1038,2024-01-16 10:37:00,Finance_Report,read,Office,Employee,0,10,Tuesday
1002,2024-01-01 10:18:00,Finance_Report,read,Unknown,Employee,0,10,Monday
1020,2024-01-27 12:30:00,Engineering_Design,read,Remote,Employee,0,12,Saturday
1034,2024-01-10 10:28:00,Finance_Report,read,Office,Employee,0,10,Wednesday
1020,2024-01-07 09:24:00,Client_Data,read,Office,Employee,0,9,Sunday
1028,2024-01-16 09:31:00,Client_Data,read,Office,Admin,0,9,Tuesday
1088,2024-01-10 09:16:00,Client_Data,read,Remote,Admin,0,9,Wednesday
1050,2024-01-12 09:50:00,Engineering_Design,read,Remote,Employee,0,9,Friday
1050,2024-01-17 11:44:00,Client_Data,read,Office,Manager,1,11,Wednesday
1116,2024-01-13 10:48:00,Finance_Report,read,Remote,Manager,0,10,Saturday
1052,2024-01-12 11:22:00,Engineering_Design,write,Office,Admin,0,11,Friday
1113,2024-01-15 09:17:00,Finance_Report,read,Office,Employee,0,9,Monday
1035,2024-01-14 10:10:00,Client_Data,write,Office,Employee,0,10,Sunday
1050,2024-01-19 06:58:00,HR_Records,write,Office,Employee,1,6,Friday
1050,2024-01-19 11:59:00,Engineering_Design,write,Office,Employee,0,11,Friday
1062,2024-01-26 10:51:00,Engineering_Design,read,Office,Manager,0,10,Friday
1069,2024-01-14 11:19:00,Engineering_Design,read,Office,Employee,0,11,Sunday
1033,2024-01-18 04:12:00,HR_Records,read,Remote,Employee,0,4,Thursday
1091,2024-01-30 14:23:00,Engineering_Design,write,Office,Employee,0,14,Tuesday
1054,2024-01-26 09:42:00,Engineering_Design,read,Office,Employee,0,9,Friday
1001,2024-01-29 12:19:00,HR_Records,read,Office,Employee,0,12,Monday
1069,2024-01-05 07:50:00,Engineering_Design,read,Office,Employee,0,7,Friday
1092,2024-01-20 11:41:00,Client_Data,read,Remote,Manager,0,11,Saturday
1033,2024-01-29 07:27:00,Client_Data,write,Office,Employee,0,7,Monday
1001,2024-01-06 08:34:00,Finance_Report,read,Office,Employee,13,8,Saturday
1093,2024-01-18 13:20:00,HR_Records,read,Office,Employee,0,13,Thursday
1118,2024-01-14 09:05:00,Finance_Report,read,Office,Manager,0,9,Sunday
1008,2024-01-04 10:06:00,Engineering_Design,read,Office,Employee,0,10,Thursday
1114,2024-01-28 11:28:00,Client_Data,read,Office,Employee,0,11,Sunday
1045,2024-01-23 10:52:00,Client_Data,read,Office,Employee,0,10,Tuesday
1115,2024-01-01 10:22:00,Client_Data,write,Unknown,Employee,0,10,Monday
1069,2024-01-13 10:51:00,Engineering_Design,write,Office,Admin,0,10,Saturday
1110,2024-01-11 14:04:00,Engineering_Design,read,Office,Employee,0,14,Thursday
1091,2024-01-03 09:21:00,HR_Records,write,Office,Employee,0,9,Wednesday
1001,2024-01-17 10:08:00,Finance_Report,read,Office,Employee,0,10,Wednesday
1007,2024-01-18 12:31:00,Client_Data,read,Office,Manager,1,12,Thursday
1057,2024-01-25 12:53:00,Engineering_Design,read,Office,Employee,0,12,Thursday
1011,2024-01-10 12:09:00,Engineering_Design,read,Remote,Employee,8,12,Wednesday
1052,2024-01-16 11:45:00,HR_Records,read,Office,Employee,0,11,Tuesday
1115,2024-01-21 07:42:00,Finance_Report,read,Office,Manager,0,7,Sunday
1034,2024-01-13 13:48:00,Engineering_Design,read,Remote,Employee,0,13,Saturday
1053,2024-01-20 07:27:00,Client_Data,read,Office,Employee,0,7,Saturday
1050,2024-01-12 10:10:00,HR_Records,read,Office,Employee,11,10,Friday
1069,2024-01-04 08:06:00,HR_Records,read,Unknown,Admin,0,8,Thursday
1025,2024-01-08 09:29:00,Engineering_Design,read,Remote,Employee,0,9,Monday
1034,2024-01-12 10:42:00,Finance_Report,read,Office,Employee,0,10,Friday
1104,2024-01-19 10:44:00,HR_Records,delete,Remote,Manager,0,10,Friday
1094,2024-01-15 10:58:00,HR_Records,write,Office,Employee,0,10,Monday
1091,2024-01-28 13:50:00,Engineering_Design,read,Unknown,Employee,1,13,Sunday
1088,2024-01-16 10:37:00,Engineering_Design,read,Office,Manager,1,10,Tuesday
1052,2024-01-12 09:33:00,Client_Data,read,Remote,Employee,0,9,Friday
1080,2024-01-20 11:45:00,Engineering_Design,write,Office,Employee,9,11,Saturday
1050,2024-01-18 12:27:00,Engineering_Design,read,Office,Employee,0,12,Thursday
1011,2024-01-22 07:31:00,HR_Records,read,Remote,Manager,0,7,Monday
1050,2024-01-12 11:15:00,Engineering_Design,write,Remote,Employee,0,11,Friday
1016,2024-01-16 11:38:00,Engineering_Design,read,Office,Employee,1,11,Tuesday
1050,2024-01-25 09:00:00,Finance_Report,read,Office,Admin,1,9,Thursday
1034,2024-01-28 12:33:00,Engineering_Design,write,Office,Employee,0,12,Sunday
1069,2024-01-20 09:40:00,Finance_Report,write,Remote,Employee,1,9,Saturday
1045,2024-01-11 10:56:00,Engineering_Design,read,Office,Employee,1,10,Thursday
1076,2024-01-22 09:22:00,Engineering_Design,write,Office,Employee,10,9,Monday
1055,2024-01-20 10:49:00,Engineering_Design,read,Remote,Employee,0,10,Saturday
1112,2024-01-14 07:52:00,Client_Data,read,Remote,Employee,0,7,Sunday
1011,2024-01-02 07:19:00,Client_Data,read,Remote,Employee,0,7,Tuesday
1075,2024-01-13 13:17:00,Client_Data,read,Remote,Manager,2,13,Saturday
1073,2024-01-14 08:17:00,Client_Data,read,Office,Employee,0,8,Sunday
1115,2024-01-06 08:41:00,HR_Records,read,Office,Employee,0,8,Saturday
1048,2024-01-12 05:39:00,Finance_Report,write,Office,Employee,0,5,Friday
1035,2024-01-07 08:20:00,HR_Records,read,Office,Employee,0,8,Sunday
1020,2024-01-04 07:07:00,Finance_Report,read,Office,Employee,0,7,Thursday
1034,2024-01-28 13:33:00,Finance_Report,read,Office,Employee,1,13,Sunday
1055,2024-01-27 12:49:00,Client_Data,read,Remote,Employee,0,12,Saturday
1101,2024-01-07 08:10:00,Engineering_Design,read,Office,Admin,0,8,Sunday
1034,2024-01-13 14:42:00,Engineering_Design,read,Office,Manager,0,14,Saturday
1015,2024-01-11 11:50:00,Finance_Report,read,Office,Admin,2,11,Thursday
1034,2024-01-08 09:42:00,Engineering_Design,read,Office,Employee,1,9,Monday
1011,2024-01-27 05:09:00,Client_Data,read,Unknown,Employee,0,5,Saturday
1113,2024-01-19 14:07:00,Finance_Report,write,Office,Employee,2,14,Friday
1105,2024-01-02 07:46:00,Client_Data,read,Office,Employee,0,7,Tuesday
1035,2024-01-21 06:07:00,Finance_Report,read,Office,Manager,0,6,Sunday
1033,2024-01-18 12:18:00,Client_Data,read,Office,Employee,1,12,Thursday
1112,2024-01-26 14:00:00,HR_Records,read,Remote,Employee,1,14,Friday
1000,2024-01-21 12:54:00,Engineering_Design,read,Remote,Manager,0,12,Sunday
1069,2024-01-10 11:51:00,Client_Data,read,Office,Employee,0,11,Wednesday
